Citizen_ID,Area_Sector,Issue_Type,Complaint_Text,Severity_Level,Reported_Time,Resolution_Time_Hours,Assigned_Department,Satisfaction_Rating,Followup_Required,Latitude,Longitude,AI_Priority_Score
C1335,B1,WiFi Issue,Long watch according firm benefit career few author teach better security trip.,Low,15-09-2025 19:20,15.0,Cleanliness Dept,1.0,No,19.231044,72.874319,0.92
C1336,A2,Water,Couple local agent direction little natural leg range involve direction also third.,High,08-05-2025 13:54,114.0,Cleanliness Dept,3.0,No,19.222542,72.983525,0.73
C1337,B1,Traffic,Ago experience peace quality agreement teach defense meeting spend garden head.,Critical,27-05-2025 02:05,86.0,Electricity Dept,2.0,No,19.110166,73.048223,0.3
C1338,A1,Traffic,Fast pay after control religious couple line section look near present professor send.,Medium,05-10-2025 17:22,72.0,Water Dept,10.0,No,19.064711,72.884093,0.66
C1339,C2,Water,Free whom test drive likely less try.,Low,02-12-2025 23:22,71.0,Cleanliness Dept,1.0,Yes,19.299349,72.835052,0.61
C1340,C1,Pothole,Look prevent control budget commercial either receive company a.,Medium,18-10-2025 10:14,61.0,Cleanliness Dept,5.0,No,19.261421,72.808809,0.52
C1341,D1,Pothole,Measure network size strategy turn direction against lead recent early size.,Low,18-11-2025 08:13,43.0,Roads Dept,3.0,No,19.248544,72.831816,0.86
C1342,C1,WiFi Issue,Cut amount anyone as enter door result knowledge walk sign phone.,High,27-06-2025 08:24,3.0,Electricity Dept,3.0,Yes,19.069324,72.815428,0.72
C1343,C2,Pothole,Technology case with yard individual forget military seven physical media church large table.,Medium,08-04-2025 17:37,106.0,Water Dept,3.0,No,19.133216,73.03894,0.84
C1344,A2,Water,Only left dinner person arrive number happy knowledge water them or up nice water.,Medium,09-03-2025 01:42,102.0,Water Dept,3.0,No,19.183451,72.847424,0.46
C1345,C2,WiFi Issue,City relationship push could call board opportunity time member rule be several.,Critical,31-08-2025 17:55,10.0,Electricity Dept,5.0,No,19.085658,73.042357,1.0
C1346,C1,Pollution,Plan issue thing war professional concern financial knowledge right be dinner matter.,Low,22-01-2025 22:09,63.0,Cleanliness Dept,3.0,No,19.145624,72.929884,0.22
C1347,D2,WiFi Issue,What single big improve financial safe over cover often top candidate.,Low,24-09-2025 01:33,108.0,Roads Dept,3.0,Yes,19.25292,73.026937,0.73
C1348,C1,Street Light,Article economic option somebody return property capital sure ten.,Low,02-12-2025 16:48,117.0,Cleanliness Dept,3.0,Yes,19.280306,72.906706,0.45
C1349,D1,Water,Key a choice use time American often must some reason data natural his direction shake.,Medium,29-03-2025 14:55,7.0,Cleanliness Dept,4.0,Yes,19.133994,72.839645,0.45
C1350,D2,Pollution,Take success cost back drive wait art.,Critical,11-02-2025 11:33,91.0,Electricity Dept,2.0,No,19.087077,73.096423,0.37
C1351,C1,Pothole,Really likely television four agency forget office.,Low,21-03-2025 16:44,103.0,Roads Dept,4.0,No,19.293907,73.086368,0.65
C1352,C1,Water,Past history trouble bed among we wear require piece discuss.,Low,13-04-2025 19:03,71.0,Electricity Dept,3.0,No,19.205443,73.053241,0.56
C1353,B2,WiFi Issue,Discussion region everything current manager reveal together base.,Low,28-07-2025 05:58,116.0,Cleanliness Dept,1.0,No,19.260024,72.968461,0.91
C1354,B1,Pollution,Focus manage international like reduce beyond cover several natural energy police boy whom season manager.,Critical,13-08-2025 18:56,25.0,Smart Wifi Dept,3.0,No,19.263038,73.070106,0.15
C1355,D1,Garbage,Hope particularly action market information establish three thought example type.,High,10-09-2025 22:56,63.5,Cleanliness Dept,1.0,No,19.211215,73.042667,0.87
C1356,B1,Water,Coach computer example few style something artist time Mr.,Low,05-03-2025 11:19,6.0,Cleanliness Dept,3.0,Yes,19.041908,73.057569,0.84
C1357,B2,Pothole,Program author arm second let activity single professor move while sometimes itself look end.,High,24-04-2025 23:44,47.0,Cleanliness Dept,1.0,Yes,19.2789,72.896517,0.62
C1358,D2,Street Light,Table security deep experience then crime dark brother for serve fly know check production house.,High,04-07-2025 23:00,38.0,Roads Dept,4.0,Yes,19.162598,72.872975,0.58
C1359,D2,Pollution,Score step or deal report local deep class nearly north yard.,Critical,27-03-2025 09:05,999.0,Electricity Dept,5.0,No,19.026101,72.83667,0.86
C1360,B2,Traffic,Consumer radio exactly prevent kid east discussion institution manager represent my seven start successful.,Low,24-01-2025 14:07,1.0,Cleanliness Dept,1.0,No,19.01374,72.913343,0.07
C1361,D1,Water,Discover part game thank measure artist either source sort pull kind contain report perform president.,Medium,08-03-2025 12:15,70.0,Water Dept,2.0,No,19.279411,73.064655,0.03
C1362,C2,Water,Themselves kitchen financial plan modern sure image nothing art off.,Critical,27-11-2025 22:47,80.0,Roads Dept,2.0,Yes,19.081863,73.059017,0.9
C1363,A2,Street Light,Perform heavy try become wait wish Democrat difference its parent throughout bring.,Medium,10-11-2025 01:47,74.0,Cleanliness Dept,3.0,Yes,19.244305,73.069065,0.2
C1364,D1,Garbage,Ever another window possible TV speech forget me majority training seven film town.,High,05-01-2025 16:50,88.0,Electricity Dept,3.0,Yes,19.204879,73.026742,0.86
C1365,A2,Garbage,Expect than huge mother in success cold American parent dinner since put.,High,05-12-2025 17:53,83.0,Cleanliness Dept,1.0,Yes,19.201299,72.994326,0.06
C1366,A1,Water,Father poor law easy half worry six cold name thus throughout baby billion news.,High,25-07-2025 04:21,88.0,Smart Wifi Dept,3.0,No,19.139602,72.908229,0.69
C1367,A2,Water,Doctor from yeah level rich cold follow movie offer minute center course thought.,High,15-06-2025 03:05,95.0,Water Dept,4.0,No,19.207518,72.94735,0.98
C1368,A2,Traffic,Yes bring west try issue floor from shake.,Low,17-11-2025 03:28,101.0,Cleanliness Dept,5.0,Yes,19.193192,72.890138,0.68
C1369,B2,Water,Pm strong whatever fact consumer stage really check far nearly list than teach attention.,High,18-01-2025 02:13,35.0,Electricity Dept,2.0,Yes,19.106558,73.092961,0.36
C1370,C2,Garbage,Difference half base raise wish up although energy stand need despite.,Low,16-05-2025 16:16,94.0,Smart Wifi Dept,3.0,No,19.192771,72.806684,0.59
C1371,B2,Traffic,Amount draw if reality tell easy meet yeah shake thousand give cut expect they sing.,Critical,25-09-2025 22:34,68.0,Smart Wifi Dept,2.0,Yes,19.002407,72.958632,0.71
C1372,D2,Garbage,Visit born special state officer statement Mrs cup yard record marriage window run nice seem shoulder.,Medium,02-06-2025 23:01,39.0,Smart Wifi Dept,2.0,Yes,19.114769,72.883961,0.8
C1373,C1,WiFi Issue,Until have sign do bring future individual ability significant physical however opportunity continue officer executive.,Critical,30-08-2025 09:11,79.0,Roads Dept,3.0,Yes,19.265927,73.067385,0.87
C1374,B1,Water,Rich speech adult media nearly old society forget type.,Low,31-07-2025 18:14,61.0,Smart Wifi Dept,3.0,No,19.084509,72.927597,0.41
C1375,C1,Water,Red follow it miss mention administration effect require including gas next pull course wide.,Critical,14-04-2025 07:48,115.0,Cleanliness Dept,2.0,Yes,19.254923,72.864372,0.32
C1376,B1,Traffic,Early reveal city rise own good exist deep action act cultural why bill character.,Critical,21-09-2025 04:26,84.0,Water Dept,2.0,No,19.231309,72.804367,0.71
C1377,A1,Street Light,Including why energy respond open instead to class ago.,Low,15-09-2025 10:58,29.0,Smart Wifi Dept,3.0,No,19.216312,72.956402,0.26
C1378,D2,Traffic,Western career manager big tell political because apply catch oil individual so change result food lawyer.,Low,06-01-2025 04:46,61.0,Water Dept,1.0,Yes,19.244985,73.086055,0.73
C1379,C1,Pollution,Style white idea ground success world listen mention court those.,High,22-11-2025 04:30,63.5,Roads Dept,4.0,Yes,19.243216,73.079216,0.84
C1380,D2,Garbage,Green win power possible well treat strategy cover hear.,Low,01-10-2025 01:36,24.0,Cleanliness Dept,1.0,No,19.154317,73.064249,0.69
C1381,B1,Garbage,Drug million prepare buy national experience under.,Low,14-10-2025 21:48,97.0,Water Dept,5.0,Yes,19.023407,73.014851,0.99
C1382,C2,Garbage,Off radio behind ahead information side population trial.,Low,26-03-2025 01:20,29.0,Electricity Dept,4.0,No,19.187199,72.946577,0.47
C1383,C1,WiFi Issue,Beyond always area partner key staff billion maintain half ahead.,Medium,21-05-2025 22:42,2.0,Water Dept,5.0,Yes,19.200479,73.010316,0.05
C1384,C1,Pollution,Sister population drug seem away machine my central record the space anyone might agreement.,Low,01-12-2025 10:53,68.0,Cleanliness Dept,5.0,Yes,19.062995,73.073463,0.43
C1385,D1,Water,Green off consumer benefit poor enjoy ground life apply list fly little.,Medium,18-08-2025 10:54,101.0,Cleanliness Dept,4.0,No,19.265961,72.895579,0.93
C1386,B1,Street Light,Necessary need then music growth choice game local third away who compare operation name laugh.,High,09-01-2025 13:30,93.0,Electricity Dept,1.0,Yes,19.03114,72.894099,0.89
C1387,A1,Pothole,Everything perform yard yet western discussion guy skin drop drug can.,Critical,10-02-2025 21:37,114.0,Cleanliness Dept,4.0,Yes,19.032706,72.936314,0.87
C1388,B2,Water,Fact news reach so cost trouble range official hope.,Low,06-09-2025 18:28,63.5,Smart Wifi Dept,3.0,No,19.294161,72.833699,0.26
C1389,A1,Garbage,Clearly of language set different sport couple main send teach task heavy.,Critical,10-10-2025 05:04,84.0,Roads Dept,3.0,No,19.001333,73.074708,0.13
C1390,B1,Traffic,Good degree building hour identify agency five water half.,Low,31-05-2025 00:54,71.0,Water Dept,2.0,Yes,19.058314,72.874542,0.22
C1391,B2,Water,World now task art sort far laugh charge several.,Medium,16-01-2025 14:52,999.0,Smart Wifi Dept,5.0,Yes,19.015551,72.958462,0.41
C1392,D2,Pothole,Little budget edge prepare sure member identify attack.,Medium,10-05-2025 19:52,82.0,Roads Dept,5.0,No,19.079494,72.816017,0.73
C1393,B1,Pothole,Station window board bill scientist between especially security management.,Critical,05-07-2025 11:44,63.5,Roads Dept,3.0,Yes,19.14203,72.821383,0.75
C1394,A2,Street Light,Condition practice agreement avoid chance economy how politics develop what girl surface.,Low,16-03-2025 16:04,31.0,Roads Dept,3.0,Yes,19.196396,72.908804,0.85
C1395,C2,Garbage,Cell customer bag plan necessary body maintain almost keep along.,Critical,18-02-2025 08:33,63.5,Smart Wifi Dept,4.0,Yes,19.265009,72.889133,0.6
C1396,C1,Traffic,Soldier join follow subject down again wish can degree knowledge issue north of.,Low,20-11-2025 16:44,63.5,Cleanliness Dept,4.0,No,19.22472,73.088031,0.23
C1397,D2,Pothole,Themselves once idea seven prevent late imagine exactly security.,Low,24-02-2025 00:29,18.0,Cleanliness Dept,3.0,Yes,19.155587,72.91879,0.63
C1398,A2,Pothole,Area ten voice total listen series herself test itself tend yard may all service how administration.,Low,09-05-2025 13:52,47.0,Electricity Dept,4.0,No,19.041539,72.914479,0.37
C1399,C2,Water,True man thus industry data drop little movement college.,High,04-03-2025 15:56,10.0,Roads Dept,2.0,No,19.061488,73.098556,0.28
C1400,B2,Street Light,Young hair where wife result walk arm lot.,Medium,24-06-2025 03:35,87.0,Cleanliness Dept,2.0,No,19.072335,72.935614,0.24
C1401,B1,Garbage,Us experience herself assume not party interesting those many window smile development risk modern matter.,Critical,26-11-2025 08:52,51.0,Cleanliness Dept,3.0,No,19.144573,72.97777,0.42
C1402,C1,Garbage,Contain cost mother standard realize doctor my fight finish.,Low,04-11-2025 08:26,41.0,Roads Dept,2.0,Yes,19.183206,72.962214,0.51
C1403,B2,Garbage,Film how star several could although source feel get itself skin him glass international box.,Low,25-08-2025 07:40,96.0,Electricity Dept,4.0,No,19.166014,73.066666,0.86
C1404,A1,Pothole,Child avoid response main idea house among several open share.,Low,19-01-2025 08:01,70.0,Electricity Dept,3.0,Yes,19.21185,73.098703,0.54
C1405,C2,Street Light,Rise son whole show condition newspaper focus off large everyone land fund charge as tough.,High,22-06-2025 02:47,105.0,Electricity Dept,2.0,No,19.152166,73.030173,0.79
C1406,D2,Pollution,Others about next vote follow religious house view process tough window budget run best.,Medium,12-10-2025 22:22,63.5,Roads Dept,2.0,Yes,19.042754,72.9526,0.57
C1407,D1,Water,Feeling this success former cultural five option size six speak impact use business.,Critical,06-12-2025 23:47,62.0,Electricity Dept,3.0,Yes,19.155363,72.846909,0.69
C1408,D1,Water,Will offer south perform ball serve wall with.,Low,23-05-2025 18:56,81.0,Electricity Dept,2.0,No,19.030064,72.962314,0.42
C1409,C2,WiFi Issue,Laugh spring price trade us nor service skill support kitchen hair over fall.,High,01-01-2025 23:06,36.0,Roads Dept,4.0,Yes,19.121836,72.941409,0.05
C1410,D2,Street Light,Worry consumer article open key own model process let church market.,Medium,14-02-2025 21:06,36.0,Roads Dept,3.0,No,19.052273,73.091476,0.72
C1411,D1,Water,Factor threat either do control change everybody try positive building movie.,Low,29-10-2025 06:45,81.0,Cleanliness Dept,2.0,No,19.022045,73.074022,0.54
C1412,B2,Pothole,Care stop policy whatever yes yes evidence reason song military doctor discuss whole fact.,Low,28-04-2025 00:49,38.0,Cleanliness Dept,5.0,No,19.180371,72.834564,0.42
C1413,D1,WiFi Issue,Year born change history bag chair compare indicate end.,Low,30-10-2025 00:08,72.0,Smart Wifi Dept,3.0,Yes,19.162258,73.073714,0.13
C1414,A2,Street Light,Face to know over always spring avoid begin society.,Medium,30-08-2025 03:34,120.0,Roads Dept,3.0,Yes,19.013995,72.846406,0.98
C1415,C1,Pollution,Card have growth nice pressure throw reality while our news.,Low,25-08-2025 12:35,82.0,Electricity Dept,5.0,No,19.14972,72.981294,0.14
C1416,C2,Traffic,Model former sister her say while far recognize nearly executive indicate right contain hour.,Medium,29-01-2025 11:08,33.0,Smart Wifi Dept,2.0,Yes,19.134949,72.936353,0.39
C1417,C2,Water,Performance security also machine also person nor these field hold common whatever.,Medium,24-11-2025 10:57,9.0,Water Dept,4.0,Yes,19.016496,73.08612,0.7
C1418,D2,Street Light,Identify relate skill style amount officer those add ability strong figure.,High,26-05-2025 01:09,93.0,Electricity Dept,4.0,Yes,19.257192,72.98334,0.57
C1419,C2,Traffic,Eat brother fast bar spring without north less party city base.,High,05-04-2025 00:50,63.5,Roads Dept,1.0,No,19.022603,73.000752,0.39
C1420,B1,Water,Industry leave fire people bag sister number.,Critical,07-11-2025 07:32,39.0,Water Dept,3.0,No,19.118545,72.876638,0.75
C1421,B2,Water,Should discover training bed traditional hold method new we.,Low,02-11-2025 16:52,71.0,Water Dept,1.0,No,19.210397,72.956334,0.3
C1422,C1,Street Light,Large test kitchen majority father popular loss standard agency wonder people agent follow them.,Low,06-05-2025 12:15,51.0,Cleanliness Dept,1.0,No,19.121006,72.836963,0.6
C1423,B1,Garbage,Page tax sport wonder detail project recognize business address whose.,High,29-11-2025 08:48,107.0,Cleanliness Dept,4.0,No,19.054844,72.908073,0.69
C1424,B1,Pollution,Keep choose under face radio whole candidate fast often player defense professional star music.,Medium,01-08-2025 11:31,115.0,Smart Wifi Dept,5.0,Yes,19.288033,72.958212,0.68
C1425,C1,Water,Reality this more could century difficult expert lose land defense provide million lot third.,High,17-06-2025 09:55,15.0,Smart Wifi Dept,2.0,No,19.21798,72.966469,0.82
C1426,D2,Pollution,Wife source off amount we war first may move look through cell over interesting let.,Medium,05-05-2025 08:38,38.0,Roads Dept,4.0,Yes,19.212312,72.978953,0.93
C1427,D2,Traffic,Million security just son upon technology key section follow interview.,Low,25-09-2025 20:06,33.0,Electricity Dept,3.0,No,19.039581,72.863357,0.73
C1428,C1,Pothole,In but sound myself modern mission baby.,Critical,14-09-2025 14:29,40.0,Water Dept,1.0,No,19.134176,72.931233,0.46
C1429,B1,Traffic,Sister Mrs staff concern fall fear determine such it already grow skin technology the such something.,Low,04-07-2025 19:46,44.0,Electricity Dept,3.0,Yes,19.124232,73.055718,0.87
C1430,D1,Pothole,Race standard person capital become hope business east ready current lawyer south.,High,05-09-2025 21:25,18.0,Smart Wifi Dept,3.0,Yes,19.225652,72.864332,0.19
C1431,A1,Traffic,Claim serve job close eat somebody second thank local look.,Low,04-12-2025 00:11,83.0,Water Dept,3.0,No,19.068028,73.009369,0.12
C1432,A1,Street Light,Gun cause bring year trip candidate radio production sit get your final treatment.,High,27-08-2025 20:27,99.0,Cleanliness Dept,3.0,No,19.068549,73.019364,0.92
C1433,D2,WiFi Issue,Grow note Republican computer quality miss education.,High,28-11-2025 10:45,47.0,Electricity Dept,5.0,No,19.211843,73.018694,0.34
C1434,C2,WiFi Issue,Artist fly reality sense by run break know stop doctor risk billion.,Medium,30-06-2025 11:58,86.0,Water Dept,10.0,Yes,19.054803,73.054217,0.14
C1435,C1,Traffic,Brother sister cultural guess suddenly strong herself long report party whether tree fast.,Low,03-02-2025 14:46,40.0,Electricity Dept,1.0,No,19.120247,72.876052,0.4
C1436,A2,Pothole,Call inside build my example technology with.,High,28-08-2025 23:48,45.0,Roads Dept,1.0,No,19.178754,72.843361,0.45
C1437,C2,Water,Outside country bring investment environmental successful sense song together similar wear do study.,Low,31-05-2025 18:12,23.0,Cleanliness Dept,1.0,Yes,19.258485,72.998083,0.41
C1438,D2,Pollution,Somebody nearly their anyone natural what blue question generation box each others.,High,29-11-2025 12:27,44.0,Roads Dept,3.0,Yes,19.209641,72.929213,0.51
C1439,B2,Pollution,Probably safe blue several grow color report tonight if chance administration later politics six city serious.,Medium,30-05-2025 03:12,29.0,Cleanliness Dept,5.0,No,19.072759,72.872672,0.86
C1440,B1,Pothole,First stage customer technology law step down whatever risk hope concern very.,High,24-04-2025 17:13,100.0,Roads Dept,1.0,Yes,19.038638,72.994378,0.66
C1441,B1,Traffic,Meet teach question later customer significant this full nation southern.,Critical,18-10-2025 10:59,6.0,Electricity Dept,1.0,Yes,19.169692,72.91303,0.62
C1442,B1,Traffic,Two size chair employee collection reduce performance in.,Low,05-11-2025 06:41,117.0,Water Dept,1.0,No,19.207858,73.011932,0.45
C1443,D2,Water,Dream with respond the marriage memory then the only to.,High,07-09-2025 01:51,30.0,Electricity Dept,3.0,Yes,19.02831,72.983303,0.33
C1444,B1,Pothole,Explain phone teach course course everyone matter in their relationship.,Critical,11-03-2025 09:41,94.0,Roads Dept,2.0,No,19.080379,73.027973,0.85
C1445,B2,Street Light,Operation federal summer pass hope member two through way state middle hand.,Low,19-02-2025 08:20,83.0,Cleanliness Dept,1.0,No,19.252075,73.095963,0.18
C1446,C1,Pothole,Surface visit trip despite home evidence fear final country but.,High,21-02-2025 19:55,80.0,Smart Wifi Dept,1.0,Yes,19.155199,72.901885,0.51
C1447,D1,WiFi Issue,Program learn foreign rule carry wife house tree pay visit car option allow if.,High,24-10-2025 08:36,74.0,Cleanliness Dept,3.0,Yes,19.143342,72.847085,0.04
C1448,D2,Pothole,Economic national game black politics factor without chance week should run improve simple current.,High,12-06-2025 23:50,42.0,Cleanliness Dept,3.0,Yes,19.020287,72.88077,0.83
C1449,A1,Water,Popular product necessary likely win sense his shake after rather available bit world question bank.,Medium,15-10-2025 05:46,11.0,Water Dept,3.0,No,19.096199,72.930974,0.21
C1450,A1,Water,Fear glass conference help right moment check baby group practice Republican building.,High,25-05-2025 17:11,63.5,Electricity Dept,10.0,Yes,19.238512,72.809584,0.38
C1451,D1,Street Light,Financial suffer after street thought town possible whose charge between represent.,Critical,23-06-2025 03:09,33.0,Roads Dept,3.0,No,19.200988,72.824764,0.72
C1452,D2,Garbage,Law sound by poor fly city most sometimes threat good their recognize seat.,High,26-10-2025 08:06,80.0,Water Dept,1.0,No,19.116003,72.941664,0.74
C1453,D1,Pothole,Economy result bank war fight floor low look time when may true sit cut there collection.,Medium,01-07-2025 19:33,61.0,Cleanliness Dept,2.0,No,19.289119,72.987681,0.85
C1454,B2,Traffic,Story book and show hope west them kid book other anything each.,Medium,06-04-2025 08:00,99.0,Cleanliness Dept,5.0,Yes,19.152532,72.90508,0.24
C1455,B2,Water,Serious available wonder argue of type true little bit.,Medium,04-10-2025 08:36,63.5,Roads Dept,5.0,Yes,19.231755,72.933367,0.2
C1456,A2,Traffic,Know mission way hit across exist thought again money song require lay.,Medium,14-09-2025 23:23,1.0,Electricity Dept,4.0,Yes,19.082093,72.987517,0.91
C1457,D1,Pothole,We national task air rich religious write sometimes add never authority.,Medium,15-09-2025 14:28,88.0,Electricity Dept,3.0,Yes,19.151118,72.853891,0.49
C1458,C2,Garbage,Outside ten institution west play charge animal child discussion help reflect model.,Low,02-06-2025 06:20,2.0,Electricity Dept,3.0,Yes,19.068605,73.04857,0.61
C1459,B1,Pothole,True which continue win expect along society campaign hospital song when position need attention board.,Critical,15-11-2025 06:40,21.0,Cleanliness Dept,3.0,No,19.280737,72.816088,0.2
C1460,B1,Street Light,Adult debate someone piece case compare reach watch reality nor least while art.,Low,22-03-2025 06:39,63.5,Electricity Dept,5.0,No,19.283951,72.855115,0.81
C1461,A2,Pothole,Paper next subject professional newspaper case television resource single I night politics.,Medium,17-02-2025 03:46,63.5,Smart Wifi Dept,1.0,Yes,19.176568,73.048973,0.28
C1462,C2,WiFi Issue,Thank production move these blue hear sea physical.,Medium,13-10-2025 11:35,63.5,Electricity Dept,1.0,No,19.214778,72.866368,0.67
C1463,C1,Garbage,Certain medical people rather test son maintain may worry should back prevent responsibility need cover.,High,10-09-2025 08:35,64.0,Electricity Dept,3.0,Yes,19.210285,72.826097,0.61
C1464,D1,Pollution,New fall enter group never main since win two today data check pass change drop tree.,Low,16-07-2025 04:23,55.0,Electricity Dept,3.0,Yes,19.060445,72.971486,0.91
C1465,A1,Garbage,Full simply federal fact good soldier old only little compare smile worker recently everybody standard PM.,Medium,06-08-2025 08:44,55.0,Cleanliness Dept,1.0,No,19.17745,72.831897,0.66
C1466,B2,WiFi Issue,Nor fight never drive fund for performance.,Critical,28-03-2025 00:08,102.0,Water Dept,5.0,No,19.032039,72.860825,0.2
C1467,C2,Garbage,Fill section provide themselves scene line and test beyond senior key visit.,Critical,13-09-2025 13:45,56.0,Electricity Dept,3.0,No,19.228063,72.94288,0.06
C1468,C2,Water,News job lose his agent break word dog what.,Critical,11-11-2025 18:51,53.0,Water Dept,3.0,No,19.11314,72.818876,0.79
C1469,A1,Garbage,Determine hotel someone letter everyone everybody price reveal see money day raise pull total.,Low,30-05-2025 19:00,68.0,Roads Dept,3.0,No,19.22148,72.822519,0.58
C1470,B1,Traffic,Place enough cut force defense generation every country conference.,Low,09-07-2025 03:38,63.5,Roads Dept,3.0,No,19.028643,72.865326,0.76
C1471,A1,Water,Yet assume painting reach bring more loss same.,Low,02-05-2025 14:07,114.0,Electricity Dept,5.0,Yes,19.166351,72.953928,0.74
C1472,C2,Pothole,Indicate type sing arm my push security feel either among majority few notice trip agent.,Medium,14-09-2025 00:48,85.0,Cleanliness Dept,4.0,Yes,19.134153,73.001727,0.16
C1473,B1,Garbage,Point dinner field by affect continue enter record artist body organization into dinner coach.,Medium,03-09-2025 15:45,20.0,Cleanliness Dept,5.0,Yes,19.174494,72.960291,0.34
C1474,A2,Pothole,Else performance hear Republican most anyone prove simple own.,Critical,25-11-2025 03:39,111.0,Water Dept,3.0,No,19.156073,72.970597,0.47
C1475,D1,Water,Task form despite think southern fact prove rich exactly prove fight agent her Mr fly address.,Low,28-10-2025 15:23,107.0,Cleanliness Dept,1.0,No,19.073513,73.083686,0.79
C1476,A2,Street Light,Government million argue matter explain onto realize method chance leader.,Medium,25-06-2025 13:00,76.0,Cleanliness Dept,5.0,No,19.133407,72.973531,0.45
C1477,B2,Traffic,Personal mission guess former make perform figure common necessary.,Medium,08-09-2025 21:48,40.0,Electricity Dept,5.0,Yes,19.171335,72.996601,0.48
C1478,D2,WiFi Issue,Agree evening beat present business second mean per action cost opportunity walk prevent.,Low,23-02-2025 14:04,39.0,Roads Dept,3.0,No,19.264387,72.933912,0.47
C1479,D2,Traffic,State indicate country image describe lawyer arrive tonight election top.,High,17-04-2025 06:53,105.0,Water Dept,3.0,Yes,19.066616,72.813397,0.86
C1480,B1,Traffic,Staff point several voice fish risk body.,Critical,11-08-2025 05:14,87.0,Electricity Dept,1.0,Yes,19.095435,72.988271,0.9
C1481,B2,Traffic,Player she fact in behavior usually everybody significant executive understand claim.,Critical,10-09-2025 00:52,63.5,Electricity Dept,5.0,Yes,19.112216,72.903129,0.05
C1482,A1,Pollution,Course what soldier five save anyone red argue tonight usually ago opportunity.,High,13-01-2025 21:26,6.0,Electricity Dept,1.0,Yes,19.29958,73.065359,0.32
C1483,C2,Pollution,Parent receive good drug popular opportunity forget my check grow move itself.,Medium,08-11-2025 22:20,43.0,Water Dept,4.0,Yes,19.160583,72.810498,0.88
C1484,C1,Garbage,Nothing Republican account style purpose entire find discussion no form usually I community mouth above you.,High,02-01-2025 05:00,3.0,Water Dept,5.0,Yes,19.248701,73.067804,0.16
C1485,D2,Street Light,Different realize thought general meet scientist out blood.,Low,07-04-2025 02:45,63.5,Roads Dept,5.0,Yes,19.005146,72.94983,0.99
C1486,D1,Street Light,Business pass care girl population central rest nice final computer woman body clearly meeting voice.,Low,13-09-2025 10:55,109.0,Cleanliness Dept,2.0,Yes,19.271606,72.992322,0.44
C1487,C1,Pollution,Such huge throw drive week last move treat there but hold development team.,Medium,10-03-2025 22:41,83.0,Water Dept,4.0,No,19.118336,73.017421,0.82
C1488,C2,Traffic,Guy actually despite skin draw inside his.,High,26-04-2025 22:36,74.0,Water Dept,4.0,Yes,19.110162,73.07262,0.7
C1489,C2,Pothole,Degree suggest agree laugh girl score threat together.,Critical,17-02-2025 12:05,115.0,Electricity Dept,4.0,No,19.128707,73.053441,0.24
C1490,A2,Garbage,Tax Mr truth majority huge field property bring culture expert maybe girl sea series.,Low,01-09-2025 12:06,63.5,Electricity Dept,4.0,Yes,19.139266,73.077399,0.55
C1491,C2,Pothole,Wait identify describe rule bit movie share term care rate team.,Low,04-08-2025 08:21,60.0,Water Dept,2.0,No,19.086061,73.041343,0.65
C1492,D2,Street Light,Compare manager account her impact already different along how often worry think because federal need.,High,10-05-2025 11:32,50.0,Smart Wifi Dept,10.0,Yes,19.115122,73.05247,0.09
C1493,D1,Traffic,Black father rest sense adult happy mother million list air bar.,Critical,06-12-2025 11:56,63.5,Roads Dept,3.0,Yes,19.02909,72.950724,0.2
C1494,A1,Garbage,Also thing law chance successful visit away determine.,Critical,16-01-2025 11:17,28.0,Smart Wifi Dept,5.0,No,19.043765,72.878055,0.17
C1495,C2,Traffic,Radio we race explain eight large clear change home whatever force man.,Low,05-09-2025 02:17,46.0,Cleanliness Dept,5.0,No,19.103795,72.92917,0.94
C1496,B2,Street Light,Food involve again against up choice Democrat in.,Critical,01-09-2025 19:36,20.0,Cleanliness Dept,4.0,No,19.106412,73.032405,0.65
C1497,C2,Traffic,Opportunity me low price action TV point student art above west officer despite interest.,Low,10-06-2025 13:04,87.0,Roads Dept,1.0,No,19.106683,72.879267,0.69
C1498,C2,Street Light,Minute newspaper operation option Congress someone soldier value rather few firm.,Low,24-04-2025 21:46,111.0,Water Dept,5.0,No,19.192684,72.831254,0.54
C1499,A1,Traffic,Yeah budget myself firm allow process save treat story some more.,Medium,15-05-2025 00:51,97.0,Roads Dept,3.0,No,19.149071,73.017132,0.44
C1500,A1,WiFi Issue,Chair information Congress ok wait let these.,Critical,03-01-2025 07:19,117.0,Water Dept,3.0,No,19.060626,72.962317,0.33
C1501,A1,Pothole,Step owner school after gun even administration ball unit professor government.,Medium,19-06-2025 09:07,102.0,Cleanliness Dept,3.0,Yes,19.284678,73.024376,0.98
C1502,B2,Pothole,Business physical camera break yes stay prepare central season daughter though order.,Medium,13-01-2025 18:43,23.0,Water Dept,3.0,Yes,19.258759,72.878427,0.2
C1503,A1,Street Light,Reduce forget reveal own my body read scientist during we truth than population team training.,Critical,17-02-2025 00:48,72.0,Electricity Dept,1.0,Yes,19.165708,73.084163,0.61
C1504,B1,Pothole,Sometimes ability cultural person treatment and kitchen theory deal tonight generation late simply.,Critical,04-11-2025 05:30,44.0,Smart Wifi Dept,10.0,No,19.008701,73.078048,0.58
